,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2022-11-28,93.95,93.95,93.96,606429.0
2022-11-29,92.39,92.38,92.4,519412.0
2022-11-30,96.51,96.48,96.54,718295.0
2022-12-01,95.45,95.43,95.48,496797.0
2022-12-02,94.11,94.11,94.12,514672.0
2022-12-05,91.02,91.01,91.02,536990.0
2022-12-06,88.25,88.25,88.26,567704.0
2022-12-07,88.45,88.44,88.45,509795.0
2022-12-08,90.34,90.32,90.35,564307.0
2022-12-09,89.09,89.09,89.1,481414.0
2022-12-12,90.57,90.56,90.58,433601.0
2022-12-13,92.52,92.5,92.53,705395.0
2022-12-14,91.57,91.55,91.59,536407.0
2022-12-15,88.48,88.48,88.49,586920.0
2022-12-16,87.75,87.74,87.75,617979.0
2022-12-19,84.92,84.92,84.93,618068.0
2022-12-20,85.22,85.21,85.22,547429.0
2022-12-21,86.78,86.77,86.78,474777.0
2022-12-22,83.8,83.79,83.81,613664.0
2022-12-23,85.27,85.26,85.27,450821.0
2022-12-27,83.06,83.04,83.07,424809.0
2022-12-28,81.83,81.82,81.83,445929.0
2022-12-29,84.14,84.13,84.15,408587.0
2022-12-30,84.0,83.98,84.01,437595.0
2023-01-03,85.84,85.84,85.85,461855.0
2023-01-04,85.14,85.14,85.15,516312.0
2023-01-05,83.11,83.1,83.12,476908.0
2023-01-06,86.03,86.03,86.04,632263.0
2023-01-09,87.36,87.36,87.37,498397.0
2023-01-10,89.88,89.86,89.9,512716.0
2023-01-11,95.08,95.07,95.08,833641.0
2023-01-12,95.27,95.26,95.27,648916.0
2023-01-13,98.12,98.1,98.14,673391.0
2023-01-17,96.11,96.1,96.11,552128.0
2023-01-18,95.48,95.47,95.49,629441.0
2023-01-19,93.67,93.67,93.68,515343.0
2023-01-20,97.2,97.18,97.21,491297.0
2023-01-23,97.48,97.48,97.49,593796.0
2023-01-24,96.33,96.32,96.33,432629.0
2023-01-25,97.17,97.16,97.18,755407.0
2023-01-26,99.19,99.16,99.21,532157.0
2023-01-27,102.25,102.24,102.25,687386.0
2023-01-30,100.53,100.52,100.55,541554.0
2023-01-31,103.14,103.13,103.16,492123.0
2023-02-01,105.17,105.16,105.17,587116.0
2023-02-02,112.89,112.86,112.91,1070657.0
2023-02-03,103.36,103.35,103.36,1094984.0
2023-02-06,102.17,102.14,102.19,639888.0
2023-02-07,102.1,102.09,102.11,944626.0
2023-02-08,100.06,100.06,100.07,529983.0
2023-02-09,98.28,98.26,98.29,489568.0
2023-02-10,97.59,97.58,97.59,403028.0
2023-02-13,99.54,99.52,99.56,381704.0
2023-02-14,99.64,99.64,99.65,424393.0
2023-02-15,101.17,101.16,101.17,344398.0
2023-02-16,98.16,98.14,98.17,392823.0
2023-02-17,97.2,97.19,97.2,413473.0
2023-02-21,94.62,94.59,94.65,363635.0
2023-02-22,95.84,95.82,95.85,424203.0
2023-02-23,95.8,95.79,95.8,370757.0
2023-02-24,93.5,93.49,93.52,409120.0
2023-02-27,93.78,93.77,93.78,337689.0
2023-02-28,94.22,94.21,94.22,294834.0
2023-03-01,92.2,92.19,92.2,395774.0
2023-03-02,92.12,92.1,92.14,426147.0
2023-03-03,94.89,94.89,94.9,397292.0
2023-03-06,93.75,93.74,93.75,376100.0
2023-03-07,93.55,93.53,93.56,372799.0
2023-03-08,93.93,93.92,93.94,358783.0
2023-03-09,92.27,92.26,92.27,428786.0
2023-03-10,90.73,90.73,90.74,535842.0
2023-03-13,92.44,92.43,92.44,537554.0
2023-03-14,94.89,94.86,94.91,439929.0
2023-03-15,96.28,96.27,96.29,492400.0
2023-03-16,100.06,100.06,100.07,619373.0
2023-03-17,98.95,98.95,98.96,510929.0
2023-03-20,97.7,97.7,97.71,460099.0
2023-03-21,100.62,100.61,100.63,433102.0
2023-03-22,98.69,98.68,98.69,448777.0
2023-03-23,98.66,98.64,98.68,428963.0
2023-03-24,98.16,98.15,98.16,394098.0
2023-03-27,98.1,98.08,98.12,353136.0
2023-03-28,97.27,97.26,97.27,284829.0
2023-03-29,100.25,100.24,100.25,365169.0
2023-03-30,102.0,101.99,102.0,404117.0
2023-03-31,103.28,103.28,103.29,373668.0
2023-04-03,102.4,102.38,102.42,295871.0
2023-04-04,104.0,103.99,104.0,362774.0
2023-04-05,101.09,101.09,101.1,330754.0
2023-04-06,102.05,102.04,102.06,333969.0
2023-04-10,102.19,102.18,102.19,293148.0
2023-04-11,99.94,99.93,99.94,471167.0
2023-04-12,97.84,97.82,97.85,435369.0
2023-04-13,102.41,102.4,102.41,519872.0
2023-04-14,102.54,102.53,102.55,394972.0
2023-04-17,102.75,102.75,102.76,293753.0
2023-04-18,102.33,102.32,102.33,296733.0
2023-04-19,104.33,104.32,104.33,446502.0
2023-04-20,103.81,103.8,103.82,419404.0
2023-04-21,106.98,106.97,106.99,689642.0
2023-04-24,106.23,106.22,106.23,572189.0
