,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2024-05-15,423.16,423.14,423.18,80337.0
2024-05-16,420.93,420.9,420.96,71906.0
2024-05-17,420.3,420.24,420.35,63562.0
2024-05-20,425.42,425.41,425.43,66595.0
2024-05-21,429.06,429.04,429.07,104349.0
2024-05-22,430.54,430.52,430.55,70069.0
2024-05-23,427.08,427.01,427.15,72570.0
2024-05-24,430.14,430.11,430.18,52834.0
2024-05-28,430.32,430.3,430.33,71427.0
2024-05-29,429.45,429.38,429.51,67769.0
2024-05-30,414.66,414.63,414.69,150245.0
2024-05-31,415.3,415.26,415.33,184991.0
2024-06-03,413.64,413.62,413.66,87257.0
2024-06-04,416.06,416.04,416.08,61494.0
2024-06-05,424.04,424.0,424.08,77947.0
2024-06-06,424.48,424.44,424.51,58261.0
2024-06-07,423.83,423.8,423.85,55574.0
2024-06-10,427.91,427.89,427.93,59036.0
2024-06-11,432.69,432.65,432.73,63459.0
2024-06-12,441.05,441.01,441.08,108628.0
2024-06-13,441.31,441.22,441.4,72591.0
2024-06-14,442.57,442.54,442.6,61020.0
2024-06-17,448.42,448.36,448.47,95840.0
2024-06-18,446.41,446.32,446.5,75032.0
2024-06-20,445.78,445.75,445.82,96372.0
2024-06-21,449.89,449.73,450.06,134428.0
2024-06-24,447.77,447.73,447.81,69436.0
2024-06-25,450.9,450.87,450.93,56791.0
2024-06-26,452.1,452.08,452.12,58616.0
2024-06-27,452.84,452.83,452.85,66861.0
2024-06-28,446.8,446.77,446.83,102573.0
2024-07-01,456.63,456.59,456.67,87470.0
2024-07-02,459.39,459.36,459.43,60449.0
2024-07-03,460.56,460.34,460.78,48144.0
2024-07-05,467.47,467.39,467.54,68839.0
2024-07-08,466.26,466.23,466.29,55952.0
2024-07-09,459.54,459.53,459.54,91967.0
2024-07-10,466.19,466.06,466.32,77889.0
2024-07-11,454.7,454.66,454.73,107489.0
2024-07-12,453.83,453.76,453.89,68777.0
2024-07-15,454.08,454.03,454.12,59513.0
2024-07-16,449.51,449.49,449.53,79902.0
2024-07-17,443.53,443.5,443.56,105165.0
2024-07-18,440.39,440.34,440.44,108069.0
2024-07-19,437.15,437.1,437.2,101769.0
2024-07-22,442.88,442.86,442.9,66274.0
2024-07-23,444.83,444.81,444.85,54696.0
2024-07-24,428.97,428.94,428.99,124402.0
2024-07-25,418.4,418.39,418.4,159234.0
2024-07-26,425.39,425.3,425.48,106507.0
2024-07-29,426.81,426.8,426.81,71294.0
2024-07-30,422.52,422.45,422.59,127591.0
2024-07-31,418.29,418.22,418.35,216747.0
2024-08-01,417.08,417.05,417.11,144011.0
2024-08-02,408.48,408.46,408.5,131020.0
2024-08-05,395.28,395.25,395.32,185933.0
2024-08-06,399.43,399.41,399.44,107598.0
2024-08-07,398.32,398.26,398.38,99487.0
2024-08-08,402.95,402.93,402.96,86658.0
2024-08-09,406.11,406.02,406.19,63050.0
2024-08-12,406.94,406.92,406.96,63683.0
2024-08-13,414.0,413.97,414.02,73178.0
2024-08-14,416.66,416.61,416.71,60250.0
2024-08-15,421.08,421.05,421.1,73797.0
2024-08-16,418.57,418.54,418.59,73539.0
2024-08-19,421.52,421.51,421.53,54246.0
2024-08-20,424.87,424.86,424.87,66470.0
2024-08-21,424.02,423.97,424.07,56679.0
2024-08-22,415.64,415.62,415.67,80400.0
2024-08-23,416.62,416.58,416.65,77169.0
2024-08-26,413.62,413.61,413.63,51925.0
2024-08-27,413.85,413.83,413.86,54393.0
2024-08-28,410.65,410.57,410.74,60669.0
2024-08-29,413.14,413.11,413.18,82039.0
2024-08-30,416.99,416.84,417.14,66930.0
2024-09-03,409.54,409.51,409.56,78504.0
2024-09-04,408.78,408.76,408.8,73338.0
2024-09-05,408.38,408.36,408.41,66516.0
2024-09-06,401.78,401.72,401.83,74750.0
2024-09-09,405.72,405.71,405.72,73769.0
2024-09-10,414.22,414.2,414.24,87214.0
2024-09-11,422.94,422.93,422.95,81417.0
2024-09-12,427.05,427.0,427.09,80492.0
2024-09-13,430.6,430.57,430.63,62433.0
2024-09-16,431.41,431.36,431.46,64369.0
2024-09-17,435.15,435.13,435.17,97600.0
2024-09-18,430.81,430.76,430.86,79085.0
2024-09-19,438.64,438.59,438.69,85663.0
2024-09-20,435.24,435.2,435.28,126785.0
2024-09-23,433.38,433.37,433.38,48953.0
2024-09-24,429.32,429.3,429.33,69479.0
2024-09-25,432.04,432.03,432.04,54692.0
2024-09-26,431.32,431.3,431.34,66512.0
2024-09-27,427.95,427.87,428.03,53993.0
2024-09-30,430.24,430.14,430.33,55800.0
2024-10-01,420.7,420.65,420.74,79569.0
2024-10-02,417.13,417.12,417.13,75633.0
2024-10-03,416.48,416.42,416.53,68027.0
2024-10-04,416.07,416.02,416.11,67744.0
2024-10-07,409.6,409.54,409.66,94830.0
2024-10-08,414.81,414.78,414.84,92658.0
2024-10-09,417.43,417.4,417.46,76976.0
2024-10-10,415.89,415.79,416.0,65562.0
2024-10-11,416.33,416.27,416.39,63888.0
2024-10-14,419.22,419.12,419.32,82740.0
2024-10-15,418.8,418.74,418.85,69048.0
2024-10-16,416.08,416.06,416.1,65774.0
2024-10-17,416.8,416.72,416.87,54347.0
2024-10-18,418.13,418.09,418.17,73171.0
2024-10-21,418.87,418.83,418.9,58845.0
2024-10-22,427.49,427.46,427.51,118243.0
2024-10-23,424.63,424.62,424.65,88624.0
2024-10-24,424.75,424.71,424.79,51088.0
2024-10-25,428.23,428.14,428.32,68434.0
2024-10-28,426.61,426.4,426.82,62496.0
2024-10-29,431.96,431.95,431.96,66981.0
2024-10-30,433.57,433.51,433.63,125649.0
2024-10-31,406.32,406.3,406.33,267608.0
2024-11-01,410.16,410.03,410.28,112853.0
2024-11-04,408.69,408.67,408.71,77198.0
2024-11-05,411.49,411.48,411.5,76914.0
2024-11-06,420.2,420.18,420.21,123517.0
2024-11-07,425.59,425.51,425.66,86553.0
2024-11-08,422.89,422.85,422.93,69346.0
2024-11-11,418.19,418.18,418.19,90336.0
2024-11-12,423.05,423.0,423.1,76198.0
2024-11-13,425.3,425.27,425.33,87946.0
2024-11-14,426.69,426.64,426.73,110232.0
2024-11-15,414.93,414.79,415.07,113377.0
2024-11-18,415.78,415.76,415.8,66380.0
2024-11-19,417.64,417.59,417.69,68034.0
2024-11-20,415.41,415.39,415.42,66693.0
2024-11-21,412.84,412.81,412.87,91776.0
2024-11-22,416.89,416.76,417.02,80549.0
2024-11-25,418.82,418.78,418.85,73046.0
2024-11-26,427.72,427.68,427.75,100993.0
2024-11-27,422.92,422.84,423.0,69470.0
2024-11-29,423.56,423.45,423.66,61054.0
2024-12-02,430.96,430.94,430.97,76465.0
2024-12-03,431.17,431.11,431.22,68064.0
2024-12-04,437.28,437.24,437.32,104377.0
2024-12-05,442.68,442.64,442.71,89128.0
2024-12-06,443.54,443.52,443.55,70508.0
2024-12-09,445.96,445.91,446.01,83558.0
2024-12-10,443.49,443.48,443.49,72308.0
2024-12-11,448.96,448.91,449.0,66604.0
2024-12-12,449.37,449.32,449.42,94853.0
2024-12-13,447.25,447.23,447.28,61841.0
2024-12-16,451.71,451.7,451.71,84998.0
2024-12-17,454.57,454.46,454.68,72658.0
2024-12-18,437.32,437.24,437.4,102720.0
2024-12-19,437.05,436.99,437.1,80003.0
2024-12-20,437.0,436.97,437.04,149387.0
2024-12-23,435.22,435.21,435.22,64197.0
2024-12-24,439.25,439.17,439.33,31842.0
2024-12-26,438.16,438.1,438.21,36228.0
2024-12-27,430.66,430.62,430.7,74402.0
2024-12-30,424.81,424.81,424.82,56105.0
2024-12-31,421.48,421.28,421.67,55112.0
2025-01-02,418.64,418.6,418.69,80209.0
2025-01-03,423.38,423.35,423.42,70258.0
2025-01-06,428.08,428.07,428.08,88279.0
2025-01-07,422.49,422.48,422.49,71676.0
2025-01-08,424.54,424.48,424.59,61945.0
2025-01-10,418.93,418.9,418.95,93063.0
2025-01-13,417.2,417.16,417.23,71364.0
2025-01-14,415.66,415.63,415.69,80666.0
2025-01-15,426.3,426.26,426.34,82683.0
2025-01-16,424.59,424.53,424.64,63160.0
2025-01-17,429.09,429.01,429.16,128560.0
2025-01-21,428.64,428.62,428.67,85489.0
2025-01-22,446.17,446.15,446.19,128513.0
2025-01-23,446.69,446.68,446.7,63688.0
2025-01-24,443.97,443.94,444.0,66508.0
