,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2024-05-13,78.28,78.27,78.3,154022.0
2024-05-14,82.26,82.23,82.28,276398.0
2024-05-15,95.21,95.17,95.24,542635.0
2024-05-16,90.44,90.44,90.44,392682.0
2024-05-17,88.81,88.8,88.83,286263.0
2024-05-20,90.4,90.35,90.44,324954.0
2024-05-21,89.85,89.81,89.9,381804.0
2024-05-22,87.36,87.34,87.37,292997.0
2024-05-23,84.75,84.75,84.75,677840.0
2024-05-24,88.42,88.39,88.45,414532.0
2024-05-28,87.52,87.52,87.53,379490.0
2024-05-29,84.0,83.98,84.02,272165.0
2024-05-30,82.83,82.79,82.87,282431.0
2024-05-31,78.51,78.49,78.53,389559.0
2024-06-03,77.06,77.03,77.09,360385.0
2024-06-04,77.17,77.15,77.2,243127.0
2024-06-05,80.28,80.25,80.3,362445.0
2024-06-06,77.82,77.79,77.85,292117.0
2024-06-07,76.97,76.93,77.0,194830.0
2024-06-10,78.72,78.68,78.77,306350.0
2024-06-11,76.8,76.76,76.85,176693.0
2024-06-12,77.44,77.4,77.47,236689.0
2024-06-13,87.13,87.11,87.14,679142.0
2024-06-14,84.49,84.45,84.53,360918.0
2024-06-17,88.75,88.73,88.78,548161.0
2024-06-18,92.01,91.99,92.03,529352.0
2024-06-20,91.76,91.72,91.8,782506.0
2024-06-21,90.49,90.45,90.53,434929.0
2024-06-24,82.66,82.63,82.7,471418.0
2024-06-25,84.33,84.29,84.37,281477.0
2024-06-26,83.07,83.03,83.12,276463.0
2024-06-27,89.04,89.03,89.04,441865.0
2024-06-28,81.65,81.62,81.69,561504.0
2024-07-01,81.21,81.18,81.24,422683.0
2024-07-02,83.73,83.72,83.74,349493.0
2024-07-03,84.62,84.6,84.63,197101.0
2024-07-05,84.63,84.6,84.66,303945.0
2024-07-08,89.96,89.93,89.99,609323.0
2024-07-09,89.58,89.55,89.61,402003.0
2024-07-10,89.98,89.95,90.0,283683.0
2024-07-11,88.89,88.85,88.93,345468.0
2024-07-12,90.98,90.96,91.0,304588.0
2024-07-15,89.79,89.77,89.82,492734.0
2024-07-16,87.68,87.65,87.7,249707.0
2024-07-17,81.67,81.64,81.69,291693.0
2024-07-18,80.13,80.08,80.19,339927.0
2024-07-19,79.7,79.7,79.7,280123.0
2024-07-22,78.61,78.56,78.66,282332.0
2024-07-23,78.34,78.33,78.35,242874.0
2024-07-24,71.19,71.17,71.21,355531.0
2024-07-25,69.59,69.57,69.62,407548.0
2024-07-26,71.24,71.22,71.26,246751.0
2024-07-29,69.76,69.75,69.76,227721.0
2024-07-30,66.61,66.59,66.63,268190.0
2024-07-31,70.13,70.1,70.17,256773.0
2024-08-01,67.26,67.23,67.3,277325.0
2024-08-02,62.48,62.46,62.5,425065.0
2024-08-05,60.94,60.88,61.0,413522.0
2024-08-06,61.67,61.65,61.68,411601.0
2024-08-07,49.24,49.2,49.27,992379.0
2024-08-08,50.94,50.92,50.97,721522.0
2024-08-09,50.84,50.81,50.88,346940.0
2024-08-12,54.12,54.09,54.15,590058.0
2024-08-13,56.73,56.71,56.75,488335.0
2024-08-14,57.69,57.66,57.71,410642.0
2024-08-15,62.68,62.67,62.7,588053.0
2024-08-16,62.85,62.83,62.88,459189.0
2024-08-19,62.37,62.35,62.38,429149.0
2024-08-20,61.09,61.08,61.09,363669.0
2024-08-21,62.37,62.35,62.39,383250.0
2024-08-22,60.51,60.49,60.54,409885.0
2024-08-23,61.31,61.3,61.32,338669.0
2024-08-26,56.26,56.25,56.28,552038.0
2024-08-27,54.75,54.74,54.77,658310.0
2024-08-28,44.27,44.26,44.27,2147739.0
2024-08-29,44.87,44.85,44.88,787856.0
2024-08-30,43.76,43.75,43.77,646258.0
2024-09-03,44.19,44.17,44.2,583087.0
2024-09-04,42.33,42.32,42.35,433777.0
2024-09-05,41.44,41.42,41.46,376815.0
2024-09-06,38.64,38.63,38.65,544736.0
2024-09-09,40.98,40.96,40.99,533519.0
2024-09-10,41.26,41.25,41.27,318099.0
2024-09-11,44.52,44.51,44.54,465381.0
2024-09-12,44.22,44.21,44.23,318435.0
2024-09-13,45.72,45.71,45.73,454214.0
2024-09-16,44.9,44.89,44.91,280227.0
2024-09-17,43.94,43.93,43.95,213921.0
2024-09-18,43.69,43.67,43.7,366163.0
2024-09-19,43.72,43.71,43.73,295053.0
2024-09-20,45.74,45.73,45.76,407380.0
2024-09-23,46.58,46.56,46.6,443387.0
2024-09-24,46.35,46.33,46.38,346890.0
2024-09-25,45.82,45.82,45.83,315408.0
2024-09-26,40.24,40.24,40.24,1390997.0
2024-09-27,41.97,41.96,41.97,686513.0
2024-09-30,41.65,41.64,41.66,418343.0
2024-10-01,40.57,40.56,40.58,235389.0
2024-10-02,42.0,41.99,42.0,166638.0
2024-10-03,41.54,41.53,41.55,247517.0
2024-10-04,41.23,41.23,41.24,256431.0
2024-10-07,47.75,47.73,47.76,892662.0
2024-10-08,45.33,45.31,45.34,825173.0
2024-10-09,47.26,47.24,47.28,541164.0
2024-10-10,46.47,46.46,46.47,336160.0
2024-10-11,47.79,47.78,47.8,290088.0
2024-10-14,47.41,47.4,47.41,353717.0
2024-10-15,47.78,47.75,47.8,312568.0
2024-10-16,48.76,48.75,48.77,423362.0
2024-10-17,47.59,47.58,47.59,380899.0
2024-10-18,47.27,47.26,47.28,265050.0
2024-10-21,47.83,47.82,47.83,305225.0
2024-10-22,45.98,45.97,45.98,338756.0
2024-10-23,45.38,45.37,45.38,183101.0
2024-10-24,46.22,46.21,46.23,180046.0
2024-10-25,47.29,47.27,47.3,271572.0
2024-10-28,47.72,47.71,47.72,218229.0
2024-10-29,49.13,49.11,49.14,271498.0
2024-10-30,33.06,33.05,33.06,1867322.0
2024-10-31,29.12,29.11,29.12,1066880.0
2024-11-01,26.04,26.03,26.04,863054.0
2024-11-04,26.01,26.0,26.01,774759.0
2024-11-05,27.68,27.67,27.68,665844.0
2024-11-06,22.69,22.68,22.69,995849.0
2024-11-07,25.47,25.46,25.47,749743.0
2024-11-08,24.54,24.53,24.54,468682.0
2024-11-11,23.21,23.2,23.21,577054.0
2024-11-12,21.7,21.69,21.7,333836.0
2024-11-13,20.33,20.32,20.33,411761.0
2024-11-14,18.02,18.02,18.03,771694.0
2024-11-15,18.57,18.56,18.57,524785.0
2024-11-18,21.52,21.51,21.52,1339477.0
2024-11-19,28.29,28.28,28.3,1794953.0
2024-11-20,25.8,25.79,25.8,794839.0
2024-11-21,29.7,29.69,29.7,970261.0
2024-11-22,33.16,33.15,33.16,1298411.0
2024-11-25,38.42,38.41,38.43,1358166.0
2024-11-26,34.4,34.39,34.41,774881.0
2024-11-27,35.06,35.05,35.06,534931.0
2024-11-29,32.66,32.65,32.66,450353.0
2024-12-02,41.98,41.97,41.98,2192887.0
2024-12-03,40.2,40.19,40.2,1613333.0
2024-12-04,41.82,41.81,41.83,828601.0
2024-12-05,41.14,41.14,41.15,492286.0
2024-12-06,43.95,43.95,43.96,813642.0
2024-12-09,44.17,44.16,44.17,783910.0
2024-12-10,40.53,40.53,40.54,668873.0
2024-12-11,38.28,38.28,38.29,638495.0
2024-12-12,37.92,37.92,37.93,329150.0
2024-12-13,36.47,36.46,36.47,464255.0
2024-12-16,33.44,33.43,33.44,647480.0
2024-12-17,33.8,33.79,33.8,334048.0
2024-12-18,32.23,32.23,32.24,385996.0
2024-12-19,31.25,31.24,31.25,321841.0
2024-12-20,31.48,31.47,31.48,353084.0
2024-12-23,32.41,32.4,32.42,200432.0
2024-12-24,34.31,34.31,34.32,343337.0
2024-12-26,33.76,33.75,33.76,224333.0
2024-12-27,32.0,31.99,32.0,268514.0
2024-12-30,30.68,30.67,30.68,254510.0
2024-12-31,30.5,30.49,30.5,226562.0
2025-01-02,30.08,30.07,30.09,193895.0
2025-01-03,33.32,33.31,33.33,279480.0
2025-01-06,36.48,36.47,36.48,456630.0
2025-01-07,34.41,34.4,34.41,253355.0
2025-01-08,32.63,32.62,32.63,199720.0
2025-01-10,32.58,32.57,32.58,245094.0
2025-01-13,31.08,31.07,31.08,277016.0
2025-01-14,30.53,30.52,30.53,179141.0
2025-01-15,31.01,31.0,31.01,208239.0
2025-01-16,31.13,31.12,31.13,207728.0
2025-01-17,30.83,30.82,30.83,193976.0
2025-01-21,32.44,32.43,32.44,317894.0
2025-01-22,33.84,33.84,33.85,350423.0
2025-01-23,33.44,33.43,33.44,163882.0
2025-01-24,33.27,33.26,33.27,271456.0
