,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2024-04-08,87.17,87.15,87.19,1845481.0
2024-04-09,85.37,85.36,85.37,3478337.0
2024-04-10,86.99,86.98,87.0,2820627.0
2024-04-11,90.6,90.59,90.62,2735670.0
2024-04-12,88.2,88.16,88.23,2710090.0
2024-04-15,85.98,85.95,86.0,2936528.0
2024-04-16,87.4,87.38,87.41,2506765.0
2024-04-17,84.04,84.02,84.05,3370873.0
2024-04-18,84.66,84.65,84.66,3023577.0
2024-04-19,76.21,76.2,76.22,5696994.0
2024-04-22,79.5,79.45,79.55,3913944.0
2024-04-23,82.42,82.37,82.48,2872791.0
2024-04-24,79.68,79.65,79.71,3371096.0
2024-04-25,82.64,82.61,82.68,2636356.0
2024-04-26,87.75,87.68,87.82,3632752.0
2024-04-29,87.74,87.74,87.75,2625278.0
2024-04-30,86.35,86.32,86.37,2277981.0
2024-05-01,83.02,83.0,83.04,3896516.0
2024-05-02,85.84,85.82,85.86,2521425.0
2024-05-03,88.78,88.77,88.79,2695661.0
2024-05-06,92.15,92.14,92.16,2446564.0
2024-05-07,90.5,90.47,90.53,3021504.0
2024-05-08,90.37,90.32,90.42,2167483.0
2024-05-09,88.77,88.73,88.8,2624014.0
2024-05-10,89.87,89.84,89.9,2272701.0
2024-05-13,90.39,90.39,90.4,1901636.0
2024-05-14,91.34,91.3,91.38,2021677.0
2024-05-15,94.64,94.63,94.66,2643047.0
2024-05-16,94.34,94.3,94.38,2043955.0
2024-05-17,92.5,92.49,92.5,2291544.0
2024-05-20,94.81,94.77,94.85,2087297.0
2024-05-21,95.37,95.35,95.39,2026769.0
2024-05-22,94.86,94.86,94.87,2689211.0
2024-05-23,103.77,103.76,103.79,4872241.0
2024-05-24,106.46,106.44,106.49,2587297.0
2024-05-28,113.96,113.91,114.01,3831351.0
2024-05-29,114.8,114.72,114.88,3270734.0
2024-05-30,110.53,110.5,110.56,2800167.0
2024-05-31,109.71,109.66,109.76,3129037.0
2024-06-03,115.0,115.0,115.0,2564175.0
2024-06-04,116.42,116.4,116.44,2389962.0
2024-06-05,122.45,122.44,122.45,2901028.0
2024-06-06,120.94,120.94,120.94,3903332.0
2024-06-07,120.86,120.82,120.89,2398561.0
2024-06-10,121.68,121.65,121.71,2484064.0
2024-06-11,120.93,120.9,120.96,1735971.0
2024-06-12,125.23,125.19,125.27,2246680.0
2024-06-13,129.37,129.31,129.43,1932688.0
2024-06-14,131.96,131.93,131.98,2382701.0
2024-06-17,131.09,131.09,131.1,2137681.0
2024-06-18,135.64,135.6,135.68,2303347.0
2024-06-20,130.75,130.72,130.78,3779270.0
2024-06-21,127.06,127.06,127.07,3244912.0
2024-06-24,118.06,118.06,118.07,3425856.0
2024-06-25,126.24,126.23,126.24,3106126.0
2024-06-26,126.42,126.39,126.45,2565369.0
2024-06-27,123.99,123.9,124.07,1825689.0
2024-06-28,123.46,123.41,123.5,2275518.0
2024-07-01,124.18,124.17,124.19,2264583.0
2024-07-02,122.68,122.66,122.69,1641033.0
2024-07-03,128.26,128.25,128.28,1642031.0
2024-07-05,125.82,125.8,125.83,1582432.0
2024-07-08,128.19,128.17,128.22,1837467.0
2024-07-09,131.44,131.41,131.46,2250774.0
2024-07-10,134.84,134.8,134.88,1773655.0
2024-07-11,127.43,127.38,127.48,2734725.0
2024-07-12,129.25,129.13,129.38,1954347.0
2024-07-15,128.44,128.42,128.46,1589147.0
2024-07-16,126.31,126.31,126.32,1605991.0
2024-07-17,117.83,117.8,117.85,2832507.0
2024-07-18,121.13,121.11,121.15,2475593.0
2024-07-19,118.04,117.99,118.08,1528484.0
2024-07-22,123.75,123.74,123.75,1891179.0
2024-07-23,122.45,122.43,122.46,1297573.0
2024-07-24,114.4,114.36,114.43,2277932.0
2024-07-25,112.38,112.34,112.41,3532028.0
2024-07-26,113.08,113.07,113.09,2124675.0
2024-07-29,111.53,111.5,111.55,1923664.0
2024-07-30,103.72,103.71,103.72,3686141.0
2024-07-31,117.19,117.18,117.19,3374445.0
2024-08-01,109.37,109.35,109.38,4040999.0
2024-08-02,107.28,107.26,107.31,3508831.0
2024-08-05,100.61,100.59,100.62,3728667.0
2024-08-06,104.02,104.01,104.02,2964494.0
2024-08-07,98.76,98.74,98.78,3135431.0
2024-08-08,105.16,105.12,105.2,2997319.0
2024-08-09,104.72,104.7,104.73,2314053.0
2024-08-12,109.13,109.12,109.14,2648468.0
2024-08-13,116.18,116.17,116.18,2335560.0
2024-08-14,117.99,117.97,118.01,2654276.0
2024-08-15,122.9,122.85,122.94,2427054.0
2024-08-16,124.58,124.57,124.58,2258411.0
2024-08-19,130.0,129.99,130.0,2490569.0
2024-08-20,127.26,127.24,127.28,2361681.0
2024-08-21,128.43,128.39,128.47,2076808.0
2024-08-22,123.86,123.82,123.89,2928365.0
2024-08-23,129.27,129.25,129.29,2458218.0
2024-08-26,126.46,126.45,126.47,2572931.0
2024-08-27,128.34,128.34,128.35,2343912.0
2024-08-28,125.63,125.59,125.66,3017598.0
2024-08-29,117.61,117.59,117.63,3257432.0
2024-08-30,119.37,119.36,119.38,2472529.0
2024-09-03,108.02,108.0,108.03,3538782.0
2024-09-04,106.17,106.15,106.18,3002655.0
2024-09-05,107.25,107.24,107.25,2368960.0
2024-09-06,102.84,102.83,102.86,3071062.0
2024-09-09,106.47,106.46,106.48,2075648.0
2024-09-10,108.03,108.02,108.03,2115006.0
2024-09-11,116.78,116.76,116.8,3509835.0
2024-09-12,119.21,119.19,119.22,2888616.0
2024-09-13,119.08,119.07,119.08,1858562.0
2024-09-16,116.75,116.75,116.76,1889071.0
2024-09-17,115.59,115.55,115.62,1822583.0
2024-09-18,113.27,113.22,113.31,2381937.0
2024-09-19,117.97,117.96,117.98,2157143.0
2024-09-20,116.08,116.07,116.09,2030367.0
2024-09-23,116.25,116.24,116.25,1542852.0
2024-09-24,120.95,120.94,120.95,2762435.0
2024-09-25,123.56,123.55,123.56,2222640.0
2024-09-26,123.99,123.98,124.0,2352506.0
2024-09-27,121.4,121.39,121.4,2095682.0
2024-09-30,121.5,121.49,121.5,1675414.0
2024-10-01,116.93,116.92,116.94,2301266.0
2024-10-02,118.83,118.82,118.84,1571817.0
2024-10-03,122.84,122.84,122.85,2234613.0
2024-10-04,124.9,124.89,124.9,1902110.0
2024-10-07,127.78,127.76,127.79,2771050.0
2024-10-08,132.94,132.93,132.94,2246164.0
2024-10-09,132.63,132.61,132.64,1963832.0
2024-10-10,134.82,134.81,134.83,1933791.0
2024-10-11,134.75,134.73,134.77,1330373.0
2024-10-14,138.17,138.14,138.19,1760633.0
2024-10-15,131.61,131.6,131.61,2941118.0
2024-10-16,135.69,135.68,135.7,2101046.0
2024-10-17,136.93,136.92,136.93,2339183.0
2024-10-18,137.99,137.98,137.99,1330095.0
2024-10-21,143.71,143.7,143.71,2012737.0
2024-10-22,143.57,143.57,143.58,1727551.0
2024-10-23,139.57,139.56,139.58,2243513.0
2024-10-24,140.41,140.4,140.41,1316923.0
2024-10-25,141.47,141.46,141.47,1610201.0
2024-10-28,140.55,140.47,140.63,1295890.0
2024-10-29,141.32,141.27,141.37,1153228.0
2024-10-30,139.34,139.18,139.49,1223595.0
2024-10-31,132.54,132.5,132.58,1916899.0
2024-11-01,135.41,135.4,135.41,1420657.0
2024-11-04,136.11,136.07,136.14,1417348.0
2024-11-05,139.91,139.9,139.92,1204259.0
2024-11-06,145.57,145.52,145.62,1724899.0
2024-11-07,148.88,148.88,148.89,1394264.0
2024-11-08,147.57,147.44,147.7,1221445.0
2024-11-11,145.3,145.28,145.32,1315532.0
2024-11-12,148.4,148.39,148.4,1400683.0
2024-11-13,146.34,146.26,146.42,1225820.0
2024-11-14,146.81,146.79,146.82,1368437.0
2024-11-15,141.96,141.93,141.98,1666548.0
2024-11-18,140.19,140.19,140.2,1432423.0
2024-11-19,147.0,147.0,147.01,1583314.0
2024-11-20,145.89,145.86,145.92,1937811.0
2024-11-21,146.62,146.61,146.62,2955835.0
2024-11-22,141.88,141.88,141.89,1769536.0
2024-11-25,135.94,135.93,135.95,1955696.0
2024-11-26,136.84,136.82,136.86,1350803.0
2024-11-27,135.4,135.39,135.41,1629405.0
2024-11-29,138.28,138.27,138.28,927116.0
2024-12-02,138.63,138.63,138.64,1141837.0
2024-12-03,140.25,140.25,140.26,1076666.0
2024-12-04,145.13,145.13,145.14,1685470.0
2024-12-05,145.0,145.0,145.01,1214088.0
2024-12-06,142.42,142.4,142.44,1294550.0
2024-12-09,138.81,138.8,138.81,1220652.0
2024-12-10,135.09,135.08,135.1,1462590.0
2024-12-11,139.28,139.27,139.28,1278275.0
2024-12-12,137.31,137.3,137.31,1099717.0
2024-12-13,134.24,134.21,134.26,1659507.0
2024-12-16,131.99,131.97,132.0,1642015.0
2024-12-17,130.33,130.32,130.35,1743378.0
2024-12-18,128.83,128.7,128.96,1800312.0
2024-12-19,130.66,130.65,130.67,1421027.0
2024-12-20,134.98,134.96,134.99,1610622.0
2024-12-23,139.67,139.66,139.67,1279680.0
2024-12-24,140.36,140.35,140.36,746286.0
2024-12-26,139.91,139.9,139.92,875194.0
2024-12-27,137.12,137.11,137.13,1255836.0
2024-12-30,137.38,137.38,137.39,1273714.0
2024-12-31,134.27,134.2,134.34,1151563.0
2025-01-02,138.28,138.27,138.28,1425701.0
2025-01-03,144.59,144.58,144.59,1631216.0
2025-01-06,149.52,149.51,149.53,1821744.0
2025-01-07,140.12,140.11,140.12,2535295.0
2025-01-08,140.05,140.03,140.06,1594956.0
2025-01-10,135.87,135.86,135.87,1411086.0
2025-01-13,133.24,133.23,133.24,1354725.0
2025-01-14,131.84,131.84,131.85,1428049.0
2025-01-15,136.2,136.19,136.21,1297919.0
2025-01-16,133.56,133.55,133.58,1381283.0
2025-01-17,137.75,137.74,137.75,1297087.0
2025-01-21,140.82,140.82,140.83,1232053.0
2025-01-22,147.04,147.03,147.04,1615691.0
2025-01-23,147.21,147.2,147.22,1086307.0
2025-01-24,142.6,142.59,142.61,1653027.0
