,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2010-03-19,115.97,115.96,115.97,1866816.0
2010-03-22,116.59,116.58,116.59,1635130.0
2010-03-23,117.39,117.38,117.4,1712152.0
2010-03-24,116.83,116.82,116.83,1525679.0
2010-03-25,116.64,116.63,116.64,1961069.0
2010-03-26,116.66,116.65,116.66,1733866.0
2010-03-29,117.34,117.34,117.35,1046226.0
2010-03-30,117.41,117.4,117.41,1347583.0
2010-03-31,116.98,116.98,116.99,1386832.0
2010-04-01,117.81,117.81,117.82,1284414.0
2010-04-05,118.78,118.78,118.79,891308.0
2010-04-06,118.89,118.88,118.9,1027319.0
2010-04-07,118.38,118.37,118.38,1591452.0
2010-04-08,118.77,118.76,118.77,1298114.0
2010-04-09,119.53,119.53,119.54,1121105.0
2010-04-12,119.75,119.75,119.76,924620.0
2010-04-13,120.02,120.01,120.02,1186905.0
2010-04-14,121.17,121.17,121.18,1303324.0
2010-04-15,121.31,121.3,121.31,1241820.0
2010-04-16,119.36,119.35,119.36,3284370.0
2010-04-19,119.84,119.84,119.85,1914100.0
2010-04-20,121.12,121.1,121.14,1435142.0
2010-04-21,120.64,120.64,120.65,1734170.0
2010-04-22,121.0,120.99,121.0,2085320.0
2010-04-23,121.8,121.79,121.8,1532910.0
2010-04-26,121.34,121.34,121.35,1267039.0
2010-04-27,118.73,118.72,118.74,3269721.0
2010-04-28,119.33,119.32,119.33,2534465.0
2010-04-29,120.84,120.83,120.84,1688198.0
2010-04-30,118.84,118.83,118.84,2401348.0
2010-05-03,120.39,120.39,120.39,1626916.0
2010-05-04,117.56,117.55,117.57,3236213.0
2010-05-05,116.84,116.83,116.84,2717808.0
2010-05-06,112.89,112.88,112.89,5539084.0
2010-05-07,111.31,111.3,111.31,5555027.0
2010-05-10,116.14,116.14,116.15,3272371.0
2010-05-11,115.31,115.3,115.31,2751104.0
2010-05-12,117.45,117.44,117.45,1964538.0
2010-05-13,116.0,115.99,116.0,2030389.0
2010-05-14,113.91,113.9,113.91,3000803.0
2010-05-17,113.95,113.95,113.96,2813279.0
2010-05-18,111.34,111.33,111.34,3249035.0
2010-05-19,111.8,111.79,111.8,3501949.0
2010-05-20,107.5,107.5,107.51,4463905.0
2010-05-21,109.09,109.08,109.09,4272302.0
2010-05-24,107.73,107.72,107.73,2231500.0
2010-05-25,108.73,108.7,108.75,3513011.0
2010-05-26,107.16,107.15,107.16,3002903.0
2010-05-27,110.78,110.77,110.78,2435559.0
2010-05-28,109.38,109.37,109.38,2515673.0
2010-06-01,107.67,107.66,107.67,2519527.0
2010-06-02,110.31,110.3,110.31,1966392.0
2010-06-03,110.7,110.7,110.71,2002760.0
2010-06-04,107.0,107.0,107.01,2986537.0
2010-06-07,105.5,105.49,105.5,2202496.0
2010-06-08,106.4,106.39,106.41,3281029.0
2010-06-09,106.02,106.01,106.02,2254354.0
2010-06-10,109.19,109.18,109.19,2424048.0
2010-06-11,109.67,109.66,109.67,1741079.0
2010-06-14,109.53,109.52,109.53,1830855.0
2010-06-15,111.67,111.67,111.67,1960068.0
2010-06-16,111.94,111.93,111.94,1747553.0
2010-06-17,112.13,112.12,112.13,2090613.0
2010-06-18,111.72,111.71,111.72,1433977.0
2010-06-21,111.36,111.35,111.36,1839894.0
2010-06-22,109.67,109.65,109.69,2172049.0
2010-06-23,109.2,109.2,109.21,2306019.0
2010-06-24,107.44,107.43,107.44,2317649.0
2010-06-25,107.89,107.89,107.9,1958488.0
2010-06-28,107.48,107.48,107.49,1432028.0
2010-06-29,104.07,104.06,104.08,3318862.0
2010-06-30,103.09,103.08,103.09,2251405.0
2010-07-01,102.8,102.79,102.81,3217857.0
2010-07-02,102.24,102.24,102.24,1657401.0
2010-07-06,102.94,102.93,102.95,2268196.0
2010-07-07,106.13,106.13,106.13,2163967.0
2010-07-08,107.16,107.15,107.16,1834784.0
2010-07-09,107.92,107.91,107.92,1243436.0
2010-07-12,108.03,108.02,108.03,1155017.0
2010-07-13,110.31,110.3,110.32,1891772.0
2010-07-14,109.67,109.66,109.67,1619162.0
2010-07-15,109.73,109.72,109.73,1972736.0
2010-07-16,106.66,106.65,106.66,2274208.0
2010-07-19,107.33,107.32,107.33,1583592.0
2010-07-20,108.64,108.63,108.66,2184223.0
2010-07-21,107.11,107.1,107.11,2235203.0
2010-07-22,109.45,109.45,109.46,2077066.0
2010-07-23,110.41,110.4,110.41,1902008.0
2010-07-26,111.59,111.58,111.59,1412735.0
2010-07-27,111.57,111.55,111.59,1827139.0
2010-07-28,110.8,110.79,110.81,1376535.0
2010-07-29,110.31,110.31,110.31,1897165.0
2010-07-30,110.31,110.31,110.32,1830982.0
2010-08-02,112.75,112.74,112.75,1378247.0
2010-08-03,112.36,112.34,112.38,1343236.0
2010-08-04,112.97,112.96,112.97,1330849.0
2010-08-05,112.84,112.83,112.84,1140822.0
2010-08-06,112.39,112.38,112.39,1966705.0
2010-08-09,112.98,112.98,112.99,885030.0
2010-08-10,112.24,112.23,112.25,2093720.0
2010-08-11,109.3,109.29,109.3,2218198.0
2010-08-12,108.64,108.64,108.65,1890653.0
2010-08-13,108.3,108.29,108.3,1296822.0
2010-08-16,108.28,108.28,108.29,1267085.0
2010-08-17,109.48,109.47,109.5,1551936.0
2010-08-18,109.78,109.78,109.79,1572066.0
2010-08-19,107.92,107.92,107.93,2001560.0
2010-08-20,107.53,107.53,107.54,1572145.0
2010-08-23,107.12,107.11,107.12,1255840.0
2010-08-24,105.77,105.76,105.77,2416967.0
2010-08-25,105.92,105.92,105.93,2024163.0
2010-08-26,105.2,105.19,105.2,1874513.0
2010-08-27,106.87,106.86,106.87,2259381.0
2010-08-30,105.33,105.32,105.33,1330593.0
2010-08-31,105.78,105.77,105.78,2405929.0
2010-09-01,108.47,108.46,108.47,2096794.0
2010-09-02,109.47,109.46,109.47,1327858.0
2010-09-03,110.92,110.91,110.92,1643959.0
2010-09-07,109.68,109.66,109.7,1242364.0
2010-09-08,110.39,110.39,110.4,1259085.0
2010-09-09,110.92,110.92,110.93,1224746.0
2010-09-10,111.52,111.51,111.52,1001683.0
2010-09-13,112.73,112.73,112.74,1255698.0
2010-09-14,112.39,112.38,112.41,1770733.0
2010-09-15,113.1,113.1,113.1,1387476.0
2010-09-16,113.08,113.07,113.08,1353893.0
2010-09-17,112.5,112.49,112.5,1499205.0
2010-09-20,114.22,114.21,114.22,1650313.0
2010-09-21,113.88,113.87,113.88,2288645.0
2010-09-22,113.43,113.43,113.43,1636739.0
2010-09-23,112.5,112.49,112.5,1725351.0
2010-09-24,114.8,114.79,114.8,1512790.0
2010-09-27,114.28,114.28,114.29,1065749.0
2010-09-28,114.67,114.66,114.68,1850866.0
2010-09-29,114.44,114.43,114.44,1526343.0
2010-09-30,114.11,114.1,114.11,2413146.0
2010-10-01,114.63,114.62,114.63,1527940.0
2010-10-04,113.73,113.73,113.74,1463897.0
2010-10-05,116.09,116.07,116.11,1833761.0
2010-10-06,116.03,116.03,116.04,1218594.0
2010-10-07,115.89,115.89,115.9,1391167.0
2010-10-08,116.56,116.55,116.56,1356167.0
2010-10-11,116.66,116.65,116.66,852075.0
2010-10-12,117.06,117.05,117.07,1530815.0
2010-10-13,117.89,117.88,117.89,1551040.0
2010-10-14,117.52,117.52,117.51,1737840.0
2010-10-15,117.73,117.73,117.74,2032550.0
2010-10-18,118.55,118.54,118.55,1050240.0
2010-10-19,116.56,116.55,116.56,2402968.0
2010-10-20,117.88,117.87,117.88,1671174.0
2010-10-21,118.12,118.11,118.12,1962408.0
2010-10-22,118.38,118.37,118.38,928178.0
2010-10-25,118.69,118.68,118.69,1264369.0
2010-10-26,118.86,118.86,118.86,1330680.0
2010-10-27,118.38,118.37,118.38,1561304.0
2010-10-28,118.48,118.47,118.48,1415729.0
2010-10-29,118.47,118.46,118.47,1239265.0
2010-11-01,118.55,118.54,118.55,1435963.0
2010-11-02,120.06,120.05,120.08,1286253.0
2010-11-03,119.97,119.96,119.97,2000488.0
2010-11-04,122.23,122.23,122.24,1834277.0
2010-11-05,122.73,122.73,122.74,1509305.0
2010-11-08,122.53,122.53,122.54,1189847.0
2010-11-09,121.67,121.67,121.68,1742454.0
2010-11-10,122.08,122.07,122.08,1900158.0
2010-11-11,121.66,121.65,121.66,1364569.0
2010-11-12,120.2,120.19,120.2,2167225.0
2010-11-15,120.03,120.02,120.03,1384202.0
2010-11-16,118.39,118.38,118.41,2646873.0
2010-11-17,118.22,118.21,118.22,1409137.0
2010-11-18,119.98,119.97,119.98,1412391.0
2010-11-19,120.28,120.28,120.29,1139946.0
2010-11-22,120.16,120.15,120.16,1526476.0
2010-11-23,118.73,118.72,118.73,1801208.0
2010-11-24,120.19,120.18,120.19,1096027.0
2010-11-26,119.31,119.3,119.31,513009.0
2010-11-29,119.17,119.16,119.17,1776822.0
2010-11-30,118.45,118.44,118.45,1842085.0
2010-12-01,121.0,121.0,121.01,1610029.0
2010-12-02,122.56,122.56,122.57,1449629.0
2010-12-03,122.87,122.86,122.87,1134533.0
2010-12-06,122.73,122.73,122.74,881697.0
2010-12-07,122.83,122.82,122.83,1682455.0
2010-12-08,123.26,123.25,123.26,1164027.0
2010-12-09,123.78,123.78,123.79,968817.0
2010-12-10,124.51,124.5,124.51,971677.0
2010-12-13,124.56,124.55,124.56,1004118.0
2010-12-14,124.66,124.65,124.66,1167238.0
2010-12-15,124.09,124.09,124.1,1249482.0
2010-12-16,124.8,124.79,124.8,1292574.0
2010-12-17,124.34,124.33,124.34,993221.0
2010-12-20,124.58,124.57,124.58,877575.0
2010-12-21,125.36,125.35,125.36,716499.0
2010-12-22,125.78,125.77,125.78,623880.0
2010-12-23,125.59,125.59,125.6,578292.0
2010-12-27,125.67,125.66,125.67,480087.0
2010-12-28,125.8,125.79,125.81,472611.0
2010-12-29,125.94,125.93,125.94,453021.0
2010-12-30,125.77,125.76,125.77,585927.0
2010-12-31,125.8,125.79,125.8,683051.0
2011-01-03,127.05,127.04,127.05,1114930.0
2011-01-04,126.92,126.92,126.93,1175833.0
2011-01-05,127.63,127.62,127.63,984893.0
2011-01-06,127.39,127.39,127.39,971226.0
2011-01-07,127.13,127.12,127.13,1290206.0
2011-01-10,126.98,126.98,126.98,1035956.0
2011-01-11,127.42,127.42,127.43,975232.0
2011-01-12,128.59,128.59,128.6,827912.0
2011-01-13,128.41,128.41,128.4,1007897.0
2011-01-14,129.28,129.28,129.29,966686.0
2011-01-18,129.53,129.53,129.54,871498.0
2011-01-19,128.25,128.24,128.25,1276885.0
2011-01-20,128.09,128.09,128.1,1494861.0
2011-01-21,128.4,128.39,128.4,1195066.0
2011-01-24,129.13,129.12,129.13,902315.0
2011-01-25,129.15,129.14,129.15,1433468.0
2011-01-26,129.68,129.67,129.68,1149900.0
2011-01-27,130.02,130.01,130.02,995343.0
2011-01-28,127.69,127.68,127.69,2334322.0
2011-01-31,128.68,128.67,128.68,1241049.0
2011-02-01,130.75,130.74,130.75,1337700.0
2011-02-02,130.47,130.46,130.47,970492.0
2011-02-03,130.78,130.77,130.78,1212000.0
2011-02-04,131.15,131.14,131.15,1024679.0
2011-02-07,131.97,131.97,131.98,897083.0
2011-02-08,132.59,132.58,132.59,851480.0
2011-02-09,132.28,132.27,132.28,1207676.0
2011-02-10,132.34,132.33,132.34,1395263.0
2011-02-11,133.13,133.12,133.13,1123398.0
2011-02-14,133.43,133.42,133.43,755586.0
2011-02-15,133.02,133.01,133.02,875920.0
2011-02-16,133.82,133.82,133.83,1121364.0
2011-02-17,134.27,134.26,134.27,931077.0
2011-02-18,134.56,134.56,134.57,991906.0
2011-02-22,131.84,131.83,131.84,1906202.0
2011-02-23,131.03,131.03,131.04,1983343.0
2011-02-24,130.94,130.93,130.94,1967687.0
2011-02-25,132.32,132.32,132.33,1170575.0
2011-02-28,133.15,133.14,133.15,1078041.0
2011-03-01,130.93,130.92,130.93,1810276.0
2011-03-02,131.21,131.2,131.21,1658005.0
2011-03-03,133.46,133.45,133.46,1334632.0
2011-03-04,132.44,132.44,132.45,2045467.0
2011-03-07,131.41,131.41,131.42,1777372.0
2011-03-08,132.57,132.57,132.58,1311387.0
2011-03-09,132.4,132.39,132.4,1362757.0
2011-03-10,129.93,129.92,129.93,2322579.0
2011-03-11,130.84,130.84,130.85,1629719.0
2011-03-14,130.07,130.07,130.08,1792676.0
2011-03-15,128.63,128.63,128.64,2544000.0
2011-03-16,126.2,126.2,126.21,3771398.0
2011-03-17,127.8,127.79,127.8,1767392.0
2011-03-18,127.78,127.78,127.79,1604910.0
2011-03-21,129.72,129.72,129.73,1195027.0
2011-03-22,129.31,129.3,129.31,1009836.0
2011-03-23,129.66,129.65,129.66,1272535.0
2011-03-24,130.9,130.89,130.9,1274850.0
2011-03-25,131.28,131.27,131.28,1161451.0
2011-03-28,130.97,130.97,130.98,866332.0
2011-03-29,131.84,131.84,131.85,1005861.0
2011-03-30,132.75,132.75,132.76,997406.0
2011-03-31,132.56,132.56,132.57,1039163.0
2011-04-01,133.16,133.15,133.16,1190386.0
2011-04-04,133.25,133.24,133.25,831549.0
2011-04-05,133.22,133.21,133.22,1051580.0
2011-04-06,133.63,133.62,133.63,1001672.0
2011-04-07,133.35,133.35,133.36,1562891.0
2011-04-08,132.85,132.85,132.85,1220420.0
2011-04-11,132.47,132.46,132.47,1072717.0
2011-04-12,131.47,131.47,131.48,1455113.0
2011-04-13,131.46,131.45,131.46,1299619.0
2011-04-14,131.56,131.56,131.57,1289384.0
2011-04-15,132.05,132.05,132.05,1183798.0
2011-04-18,130.56,130.55,130.56,1612014.0
2011-04-19,131.28,131.28,131.29,1030164.0
2011-04-20,133.13,133.12,133.13,1186396.0
2011-04-21,133.75,133.75,133.76,906511.0
2011-04-25,133.62,133.61,133.62,509477.0
2011-04-26,134.78,134.78,134.79,1006987.0
2011-04-27,135.62,135.61,135.62,1143124.0
2011-04-28,136.12,136.11,136.12,1036389.0
2011-04-29,136.46,136.45,136.46,836184.0
2011-05-02,136.22,136.22,136.23,1119729.0
2011-05-03,135.72,135.72,135.73,1193870.0
2011-05-04,134.84,134.83,134.84,1581425.0
2011-05-05,133.63,133.63,133.64,1819188.0
2011-05-06,134.18,134.17,134.18,1854114.0
2011-05-09,134.74,134.73,134.74,983822.0
2011-05-10,135.88,135.88,135.89,939182.0
2011-05-11,134.46,134.45,134.46,1554111.0
2011-05-12,135.1,135.1,135.11,1426023.0
2011-05-13,134.03,134.02,134.03,1325279.0
2011-05-16,133.21,133.2,133.21,1200272.0
2011-05-17,133.19,133.18,133.19,1608551.0
2011-05-18,134.38,134.37,134.38,1061094.0
2011-05-19,134.66,134.66,134.67,1040977.0
2011-05-20,133.63,133.62,133.63,1351331.0
2011-05-23,132.05,132.04,132.05,1422268.0
2011-05-24,131.96,131.95,131.96,1171614.0
2011-05-25,132.38,132.38,132.39,1237558.0
2011-05-26,132.99,132.98,132.99,1378574.0
2011-05-27,133.52,133.51,133.52,978580.0
2011-05-31,134.9,134.89,134.9,1310947.0
2011-06-01,131.85,131.85,131.86,1831196.0
2011-06-02,131.69,131.69,131.7,1664777.0
2011-06-03,130.43,130.42,130.43,1699199.0
2011-06-06,129.05,129.04,129.05,1504505.0
2011-06-07,128.94,128.94,128.95,1355710.0
2011-06-08,128.41,128.41,128.42,1696307.0
2011-06-09,129.37,129.36,129.37,1213243.0
2011-06-10,127.53,127.53,127.54,1927381.0
2011-06-13,127.7,127.69,127.7,1558824.0
2011-06-14,129.31,129.31,129.32,1269828.0
2011-06-15,127.03,127.02,127.03,2421015.0
2011-06-16,127.3,127.3,127.3,2306050.0
2011-06-17,127.06,127.05,127.06,1936806.0
2011-06-20,127.73,127.72,127.73,1279333.0
2011-06-21,129.44,129.44,129.45,1572965.0
2011-06-22,128.66,128.66,128.67,1508552.0
2011-06-23,128.31,128.31,128.32,2727646.0
2011-06-24,126.81,126.8,126.81,1866764.0
2011-06-27,127.95,127.95,127.96,1406513.0
2011-06-28,129.6,129.6,129.61,1323755.0
2011-06-29,130.75,130.74,130.75,1902405.0
2011-06-30,131.97,131.96,131.97,1644356.0
2011-07-01,133.91,133.9,133.91,1707044.0
2011-07-05,133.78,133.77,133.78,1398707.0
2011-07-06,133.97,133.96,133.97,1169958.0
2011-07-07,135.4,135.39,135.4,1245090.0
2011-07-08,134.41,134.41,134.41,1382576.0
2011-07-11,131.99,131.98,131.99,1517325.0
2011-07-12,131.41,131.4,131.41,1778833.0
2011-07-13,131.84,131.84,131.85,1632369.0
2011-07-14,130.94,130.94,130.95,1946748.0
2011-07-15,131.72,131.71,131.72,1661523.0
2011-07-18,130.6,130.6,130.61,1509902.0
2011-07-19,132.72,132.72,132.73,1401474.0
2011-07-20,132.66,132.65,132.66,1082896.0
2011-07-21,134.5,134.49,134.5,1915308.0
2011-07-22,134.57,134.57,134.58,967374.0
2011-07-25,133.84,133.83,133.84,1172017.0
2011-07-26,133.32,133.32,133.33,1102537.0
2011-07-27,130.62,130.61,130.62,2101128.0
2011-07-28,130.22,130.21,130.22,1689874.0
2011-07-29,129.31,129.31,129.32,2395275.0
2011-08-01,128.79,128.79,128.79,2541215.0
2011-08-02,125.51,125.5,125.51,2642203.0
2011-08-03,126.2,126.2,126.21,3250110.0
2011-08-04,120.2,120.2,120.21,4303438.0
2011-08-05,120.03,120.02,120.03,5613883.0
2011-08-08,112.26,112.26,112.26,5728627.0
2011-08-09,117.48,117.47,117.48,5841992.0
2011-08-10,112.25,112.25,112.26,4909216.0
2011-08-11,117.33,117.33,117.32,3790039.0
2011-08-12,118.16,118.15,118.16,2555681.0
2011-08-15,120.67,120.66,120.67,2052586.0
2011-08-16,119.56,119.56,119.57,2354549.0
2011-08-17,119.67,119.67,119.68,1856404.0
2011-08-18,114.58,114.57,114.58,3898333.0
2011-08-19,112.7,112.7,112.71,3366525.0
2011-08-22,112.78,112.77,112.78,2345818.0
2011-08-23,116.48,116.47,116.48,2810891.0
2011-08-24,118.09,118.08,118.09,2079481.0
2011-08-25,116.31,116.31,116.32,2531534.0
2011-08-26,117.97,117.96,117.97,2657591.0
2011-08-29,121.34,121.34,121.35,1442232.0
2011-08-30,121.63,121.62,121.63,2122020.0
2011-08-31,122.25,122.25,122.26,2466095.0
2011-09-01,120.94,120.93,120.94,2269552.0
2011-09-02,117.81,117.81,117.82,1936750.0
2011-09-06,117.03,117.02,117.03,2359522.0
2011-09-07,120.28,120.28,120.29,1753809.0
2011-09-08,119.03,119.03,119.04,2053901.0
2011-09-09,115.89,115.89,115.9,3112880.0
2011-09-12,116.7,116.7,116.71,2604077.0
2011-09-13,117.73,117.73,117.74,2291108.0
2011-09-14,119.37,119.36,119.37,2506578.0
2011-09-15,121.44,121.43,121.44,2212350.0
2011-09-16,121.53,121.52,121.53,2249223.0
2011-09-19,120.31,120.31,120.32,1999771.0
2011-09-20,120.17,120.17,120.18,1867125.0
2011-09-21,116.5,116.5,116.51,2653337.0
2011-09-22,112.91,112.9,112.91,4010895.0
2011-09-23,113.45,113.44,113.45,2477836.0
2011-09-26,116.22,116.21,116.22,2217643.0
2011-09-27,117.55,117.54,117.55,2513977.0
2011-09-28,115.12,115.11,115.12,2459635.0
2011-09-29,116.02,116.01,116.02,2614176.0
2011-09-30,113.14,113.14,113.15,2363037.0
2011-10-03,109.88,109.87,109.88,3038984.0
2011-10-04,112.33,112.32,112.33,3966161.0
2011-10-05,114.47,114.46,114.47,2476677.0
2011-10-06,116.5,116.5,116.51,2186884.0
2011-10-07,115.69,115.68,115.69,2439822.0
2011-10-10,119.59,119.58,119.6,1827560.0
2011-10-11,119.64,119.64,119.65,1789066.0
2011-10-12,120.72,120.71,120.72,2325850.0
2011-10-13,120.48,120.47,120.49,1921941.0
2011-10-14,122.58,122.57,122.58,1647412.0
2011-10-17,120.2,120.2,120.21,1607228.0
2011-10-18,122.58,122.57,122.58,2641121.0
2011-10-19,121.13,121.12,121.13,1960183.0
2011-10-20,121.63,121.62,121.63,2311915.0
2011-10-21,123.95,123.94,123.95,2029698.0
2011-10-24,125.52,125.51,125.52,1665768.0
2011-10-25,123.06,123.05,123.06,2309295.0
2011-10-26,124.31,124.31,124.31,2413186.0
2011-10-27,128.59,128.59,128.6,2824459.0
2011-10-28,128.6,128.6,128.61,1675657.0
2011-10-31,125.37,125.37,125.37,1796131.0
2011-11-01,122.02,122.01,122.02,3448125.0
2011-11-02,123.98,123.98,123.99,2087078.0
2011-11-03,126.27,126.26,126.27,2301392.0
2011-11-04,125.48,125.47,125.48,1822149.0
2011-11-07,126.28,126.27,126.28,1731895.0
2011-11-08,127.87,127.86,127.87,1935314.0
2011-11-09,123.17,123.16,123.17,2639455.0
2011-11-10,124.26,124.25,124.26,1971544.0
2011-11-11,126.69,126.68,126.69,1438458.0
2011-11-14,125.48,125.47,125.48,1253204.0
2011-11-15,126.12,126.11,126.12,1502527.0
2011-11-16,124.09,124.09,124.1,1888693.0
2011-11-17,122.14,122.14,122.14,2611987.0
2011-11-18,121.98,121.98,121.99,1746775.0
2011-11-21,119.65,119.65,119.65,1930797.0
2011-11-22,119.17,119.17,119.18,1906816.0
2011-11-23,116.61,116.6,116.62,1809065.0
2011-11-25,116.33,116.33,116.33,831393.0
2011-11-28,119.72,119.71,119.72,1700405.0
2011-11-29,120.03,120.02,120.03,1614545.0
2011-11-30,125.08,125.07,125.09,2267959.0
2011-12-01,124.97,124.96,124.97,1506967.0
2011-12-02,124.84,124.83,124.84,1579692.0
2011-12-05,126.21,126.2,126.22,1797566.0
2011-12-06,126.31,126.3,126.31,1326047.0
2011-12-07,126.66,126.65,126.66,1730151.0
2011-12-08,123.97,123.96,123.97,1935522.0
2011-12-09,126.03,126.02,126.03,1621949.0
2011-12-12,124.2,124.19,124.2,1660195.0
2011-12-13,123.09,123.08,123.09,2041618.0
2011-12-14,121.73,121.73,121.74,1929073.0
2011-12-15,122.19,122.18,122.19,1436032.0
2011-12-16,121.67,121.67,121.68,1728690.0
2011-12-19,120.33,120.32,120.33,1457860.0
2011-12-20,123.94,123.93,123.94,1608435.0
2011-12-21,124.2,124.2,124.21,1524859.0
2011-12-22,125.31,125.3,125.31,1001896.0
2011-12-23,126.39,126.38,126.39,637142.0
2011-12-27,126.45,126.45,126.46,622639.0
2011-12-28,124.97,124.96,124.97,1020586.0
2011-12-29,126.17,126.16,126.17,855950.0
2011-12-30,125.59,125.59,125.6,677274.0
2012-01-03,127.59,127.58,127.59,1401329.0
2012-01-04,127.67,127.67,127.68,991094.0
2012-01-05,128.06,128.05,128.06,1398095.0
2012-01-06,127.8,127.79,127.8,1181933.0
2012-01-09,128.0,128.0,128.01,832409.0
2012-01-10,129.16,129.16,129.17,1008487.0
2012-01-11,129.25,129.24,129.25,949638.0
2012-01-12,129.53,129.52,129.53,1006451.0
2012-01-13,128.96,128.95,128.96,1528594.0
2012-01-17,129.32,129.32,129.33,1064900.0
2012-01-18,130.78,130.77,130.78,1169789.0
2012-01-19,131.47,131.47,131.48,997559.0
2012-01-20,131.53,131.53,131.54,953114.0
2012-01-23,131.59,131.59,131.6,1076158.0
2012-01-24,131.47,131.46,131.47,847410.0
2012-01-25,132.56,132.56,132.57,1592612.0
2012-01-26,131.88,131.87,131.88,1476061.0
2012-01-27,131.71,131.7,131.71,1147783.0
2012-01-30,131.36,131.36,131.36,1221794.0
2012-01-31,131.24,131.23,131.24,1319656.0
2012-02-01,132.44,132.44,132.45,1342120.0
2012-02-02,132.66,132.66,132.67,945280.0
2012-02-03,134.56,134.56,134.57,1173383.0
2012-02-06,134.46,134.45,134.46,838570.0
2012-02-07,134.78,134.77,134.78,1136967.0
2012-02-08,135.13,135.13,135.14,1131034.0
2012-02-09,135.34,135.34,135.35,1231780.0
2012-02-10,134.38,134.37,134.38,1340647.0
2012-02-13,135.34,135.33,135.34,981857.0
2012-02-14,135.22,135.22,135.23,1395799.0
2012-02-15,134.56,134.55,134.56,1698308.0
2012-02-16,136.05,136.04,136.05,1467991.0
2012-02-17,136.41,136.4,136.41,1011526.0
2012-02-21,136.47,136.46,136.47,1062606.0
2012-02-22,136.02,136.01,136.02,1084230.0
2012-02-23,136.63,136.62,136.63,1126512.0
2012-02-24,136.88,136.87,136.88,929206.0
2012-02-27,137.1,137.1,137.11,1235473.0
2012-02-28,137.56,137.56,137.57,1129890.0
2012-02-29,136.88,136.87,136.88,1527890.0
2012-03-01,137.72,137.71,137.72,1219475.0
2012-03-02,137.31,137.31,137.32,959271.0
2012-03-05,136.78,136.78,136.79,1127123.0
2012-03-06,134.71,134.7,134.71,1644024.0
2012-03-07,135.72,135.71,135.72,1154228.0
2012-03-08,137.03,137.02,137.03,940868.0
2012-03-09,137.56,137.55,137.56,999146.0
2012-03-12,137.56,137.56,137.57,830634.0
2012-03-13,140.06,140.06,140.07,1490443.0
2012-03-14,139.93,139.92,139.93,1182961.0
2012-03-15,140.68,140.67,140.68,1265408.0
2012-03-16,140.3,140.29,140.3,1061682.0
2012-03-19,140.84,140.84,140.85,960619.0
2012-03-20,140.41,140.41,140.42,1027386.0
2012-03-21,140.22,140.21,140.22,995618.0
2012-03-22,139.18,139.17,139.18,1181037.0
2012-03-23,139.66,139.65,139.66,964739.0
2012-03-26,141.56,141.56,141.57,923278.0
2012-03-27,141.16,141.15,141.16,855147.0
2012-03-28,140.47,140.47,140.47,1239924.0
2012-03-29,140.22,140.21,140.22,1344337.0
2012-03-30,140.72,140.71,140.72,1072891.0
2012-04-02,141.81,141.8,141.81,1159756.0
2012-04-03,141.28,141.27,141.28,1316738.0
2012-04-04,139.88,139.87,139.88,1285619.0
2012-04-05,139.8,139.79,139.8,981417.0
2012-04-09,138.25,138.24,138.25,942118.0
2012-04-10,135.85,135.85,135.86,2098345.0
2012-04-11,136.94,136.93,136.94,1253256.0
2012-04-12,138.83,138.82,138.83,1290619.0
2012-04-13,137.13,137.12,137.13,1338288.0
2012-04-16,136.99,136.98,136.99,1335984.0
2012-04-17,139.09,139.09,139.09,1179814.0
2012-04-18,138.61,138.61,138.61,1073927.0
2012-04-19,137.75,137.74,137.75,1686421.0
2012-04-20,137.94,137.93,137.94,1119755.0
2012-04-23,136.78,136.77,136.78,1277010.0
2012-04-24,137.33,137.32,137.33,1148558.0
2012-04-25,139.19,139.19,139.2,1263033.0
2012-04-26,140.13,140.13,140.14,1093888.0
2012-04-27,140.43,140.42,140.43,984455.0
2012-04-30,139.81,139.81,139.82,900279.0
2012-05-01,140.72,140.72,140.73,1047414.0
2012-05-02,140.34,140.33,140.34,957550.0
2012-05-03,139.3,139.29,139.3,1175178.0
2012-05-04,137.0,137.0,137.01,1484805.0
2012-05-07,137.12,137.11,137.12,1025719.0
2012-05-08,136.52,136.51,136.52,1820436.0
2012-05-09,135.74,135.73,135.74,1941268.0
2012-05-10,136.03,136.02,136.03,1244690.0
2012-05-11,135.57,135.57,135.58,1296665.0
2012-05-14,134.15,134.14,134.15,1293221.0
2012-05-15,133.35,133.35,133.36,1636789.0
2012-05-16,132.85,132.85,132.86,1763916.0
2012-05-17,130.84,130.83,130.84,2043997.0
2012-05-18,129.82,129.82,129.83,2286179.0
2012-05-21,131.99,131.98,131.99,1426944.0
2012-05-22,132.07,132.07,132.08,1586729.0
2012-05-23,132.25,132.25,132.26,1831422.0
2012-05-24,132.5,132.5,132.51,1409767.0
2012-05-25,132.15,132.14,132.15,1073495.0
2012-05-29,133.69,133.69,133.7,1292790.0
2012-05-30,131.78,131.78,131.79,1301269.0
2012-05-31,131.53,131.52,131.53,1703522.0
2012-06-01,128.22,128.21,128.22,1884818.0
2012-06-04,128.18,128.17,128.18,1558002.0
2012-06-05,129.02,129.01,129.02,1329867.0
2012-06-06,132.02,132.01,132.02,1516839.0
2012-06-07,132.02,132.01,132.02,1526207.0
